handling files ...
handing 4962 file...
handing 4963 file...
handing 4964 file...
handing 4965 file...
handing 4966 file...
handing 4967 file...
handing 4968 file...
handing 4969 file...
handing 4970 file...
handing 4971 file...
handing 4972 file...
handing 4973 file...
handing 4974 file...
handing 4975 file...
handing 4976 file...
handing 4977 file...
handing 4978 file...
handing 4979 file...
handing 4980 file...
handing 4981 file...
handing 4982 file...
handing 4983 file...
handing 4984 file...
handing 4985 file...
handing 4986 file...
handing 4987 file...
handing 4988 file...
handing 4989 file...
handing 4990 file...
handing 4991 file...
handing 4992 file...
handing 4993 file...
handing 4994 file...
handing 4995 file...
handing 4996 file...
handing 4997 file...
handing 4998 file...
handing 4999 file...
handing 5000 file...
handing 5001 file...
handing 5002 file...
handing 5003 file...
handing 5004 file...
handing 5005 file...
handing 5006 file...
handing 5007 file...
handing 5008 file...
handing 5009 file...
handing 5010 file...
handing 5011 file...
handing 5012 file...
handing 5013 file...
handing 5014 file...
handing 5015 file...
handing 5016 file...
handing 5017 file...
handing 5018 file...
handing 5019 file...
handing 5020 file...
handing 5021 file...
handing 5022 file...
handing 5023 file...
handing 5024 file...
handing 5025 file...
handing 5026 file...
handing 5027 file...
handing 5028 file...
handing 5029 file...
handing 5030 file...
handing 5031 file...
handing 5032 file...
handing 5033 file...
handing 5034 file...
handing 5035 file...
handing 5036 file...
handing 5037 file...
handing 5038 file...
handing 5039 file...
handing 5040 file...
handing 5041 file...
handing 5042 file...
handing 5043 file...
handing 5044 file...
handing 5045 file...
handing 5046 file...
handing 5047 file...
handing 5048 file...
handing 5049 file...
handing 5050 file...
handing 5051 file...
handing 5052 file...
handing 5053 file...
handing 5054 file...
handing 5055 file...
handing 5056 file...
handing 5057 file...
handing 5058 file...
handing 5059 file...
handing 5060 file...
handing 5061 file...
handing 5062 file...
handing 5063 file...
handing 5064 file...
handing 5065 file...
handing 5066 file...
handing 5067 file...
handing 5068 file...
handing 5069 file...
handing 5070 file...
handing 5071 file...
handing 5072 file...
handing 5073 file...
handing 5074 file...
handing 5075 file...
handing 5076 file...
handing 5077 file...
handing 5078 file...
handing 5079 file...
handing 5080 file...
handing 5081 file...
handing 5082 file...
handing 5083 file...
handing 5084 file...
handing 5085 file...
handing 5086 file...
handing 5087 file...
handing 5088 file...
handing 5089 file...
handing 5090 file...
handing 5091 file...
handing 5092 file...
handing 5093 file...
handing 5094 file...
handing 5095 file...
handing 5096 file...
handing 5097 file...
handing 5098 file...
handing 5099 file...
handing 5100 file...
handing 5101 file...
handing 5102 file...
handing 5103 file...
handing 5104 file...
handing 5105 file...
handing 5106 file...
handing 5107 file...
handing 5108 file...
handing 5109 file...
handing 5110 file...
handing 5111 file...
handing 5112 file...
handing 5113 file...
handing 5114 file...
handing 5115 file...
handing 5116 file...
handing 5117 file...
handing 5118 file...
handing 5119 file...
handing 5120 file...
handing 5121 file...
handing 5122 file...
handing 5123 file...
handing 5124 file...
handing 5125 file...
handing 5126 file...
handing 5127 file...
handing 5128 file...
handing 5129 file...
handing 5130 file...
handing 5131 file...
handing 5132 file...
handing 5133 file...
handing 5134 file...
handing 5135 file...
handing 5136 file...
handing 5137 file...
handing 5138 file...
handing 5139 file...
handing 5140 file...
handing 5141 file...
handing 5142 file...
handing 5143 file...
handing 5144 file...
handing 5145 file...
handing 5146 file...
handing 5147 file...
handing 5148 file...
handing 5149 file...
handing 5150 file...
handing 5151 file...
handing 5152 file...
handing 5153 file...
handing 5154 file...
handing 5155 file...
handing 5156 file...
handing 5157 file...
handing 5158 file...
handing 5159 file...
handing 5160 file...
handing 5161 file...
handing 5162 file...
handing 5163 file...
handing 5164 file...
handing 5165 file...
handing 5166 file...
handing 5167 file...
handing 5168 file...
handing 5169 file...
handing 5170 file...
handing 5171 file...
handing 5172 file...
handing 5173 file...
handing 5174 file...
handing 5175 file...
handing 5176 file...
handing 5177 file...
handing 5178 file...
handing 5179 file...
handing 5180 file...
handing 5181 file...
handing 5182 file...
handing 5183 file...
handing 5184 file...
handing 5185 file...
handing 5186 file...
handing 5187 file...
handing 5188 file...
handing 5189 file...
handing 5190 file...
handing 5191 file...
handing 5192 file...
handing 5193 file...
handing 5194 file...
handing 5195 file...
handing 5196 file...
handing 5197 file...
handing 5198 file...
handing 5199 file...
handing 5200 file...
handing 5201 file...
handing 5202 file...
handing 5203 file...
handing 5204 file...
handing 5205 file...
handing 5206 file...
handing 5207 file...
handing 5208 file...
handing 5209 file...
handing 5210 file...
handing 5211 file...
handing 5212 file...
handing 5213 file...
handing 5214 file...
handing 5215 file...
handing 5216 file...
handing 5217 file...
handing 5218 file...
handing 5219 file...
handing 5220 file...
handing 5221 file...
handing 5222 file...
handing 5223 file...
handing 5224 file...
handing 5225 file...
handing 5226 file...
handing 5227 file...
handing 5228 file...
handing 5229 file...
handing 5230 file...
handing 5231 file...
handing 5232 file...
handing 5233 file...
handing 5234 file...
handing 5235 file...
handing 5236 file...
handing 5237 file...
handing 5238 file...
handing 5239 file...
handing 5240 file...
handing 5241 file...
handing 5242 file...
handing 5243 file...
handing 5244 file...
handing 5245 file...
handing 5246 file...
handing 5247 file...
handing 5248 file...
handing 5249 file...
handing 5250 file...
handing 5251 file...
handing 5252 file...
handing 5253 file...
handing 5254 file...
handing 5255 file...
handing 5256 file...
handing 5257 file...
handing 5258 file...
handing 5259 file...
handing 5260 file...
handing 5261 file...
handing 5262 file...
handing 5263 file...
handing 5264 file...
handing 5265 file...
handing 5266 file...
handing 5267 file...
handing 5268 file...
handing 5269 file...
handing 5270 file...
handing 5271 file...
handing 5272 file...
handing 5273 file...
handing 5274 file...
handing 5275 file...
handing 5276 file...
handing 5277 file...
handing 5278 file...
handing 5279 file...
handing 5280 file...
handing 5281 file...
handing 5282 file...
handing 5283 file...
handing 5284 file...
handing 5285 file...
handing 5286 file...
handing 5287 file...
handing 5288 file...
handing 5289 file...
handing 5290 file...
handing 5291 file...
handing 5292 file...
handing 5293 file...
handing 5294 file...
handing 5295 file...
handing 5296 file...
handing 5297 file...
handing 5298 file...
handing 5299 file...
handing 5300 file...
handing 5301 file...
handing 5302 file...
handing 5303 file...
handing 5304 file...
handing 5305 file...
handing 5306 file...
handing 5307 file...
handing 5308 file...
handing 5309 file...
handing 5310 file...
handing 5311 file...
handing 5312 file...
handing 5313 file...
handing 5314 file...
handing 5315 file...
handing 5316 file...
handing 5317 file...
handing 5318 file...
handing 5319 file...
handing 5320 file...
handing 5321 file...
handing 5322 file...
handing 5323 file...
handing 5324 file...
handing 5325 file...
handing 5326 file...
handing 5327 file...
handing 5328 file...
handing 5329 file...
handing 5330 file...
handing 5331 file...
handing 5332 file...
handing 5333 file...
handing 5334 file...
handing 5335 file...
handing 5336 file...
handing 5337 file...
handing 5338 file...
handing 5339 file...
handing 5340 file...
handing 5341 file...
handing 5342 file...
handing 5343 file...
handing 5344 file...
handing 5345 file...
handing 5346 file...
handing 5347 file...
handing 5348 file...
handing 5349 file...
handing 5350 file...
handing 5351 file...
handing 5352 file...
handing 5353 file...
handing 5354 file...
handing 5355 file...
handing 5356 file...
handing 5357 file...
handing 5358 file...
handing 5359 file...
handing 5360 file...
handing 5361 file...
handing 5362 file...
handing 5363 file...
handing 5364 file...
handing 5365 file...
handing 5366 file...
handing 5367 file...
handing 5368 file...
handing 5369 file...
handing 5370 file...
handing 5371 file...
handing 5372 file...
handing 5373 file...
handing 5374 file...
handing 5375 file...
handing 5376 file...
handing 5377 file...
handing 5378 file...
handing 5379 file...
handing 5380 file...
handing 5381 file...
handing 5382 file...
handing 5383 file...
handing 5384 file...
handing 5385 file...
handing 5386 file...
handing 5387 file...
handing 5388 file...
handing 5389 file...
handing 5390 file...
handing 5391 file...
handing 5392 file...
handing 5393 file...
handing 5394 file...
handing 5395 file...
handing 5396 file...
handing 5397 file...
handing 5398 file...
handing 5399 file...
handing 5400 file...
handing 5401 file...
handing 5402 file...
handing 5403 file...
handing 5404 file...
handing 5405 file...
handing 5406 file...
handing 5407 file...
handing 5408 file...
handing 5409 file...
handing 5410 file...
handing 5411 file...
handing 5412 file...
handing 5413 file...
handing 5414 file...
handing 5415 file...
handing 5416 file...
handing 5417 file...
handing 5418 file...
handing 5419 file...
handing 5420 file...
handing 5421 file...
handing 5422 file...
handing 5423 file...
handing 5424 file...
handing 5425 file...
handing 5426 file...
handing 5427 file...
handing 5428 file...
handing 5429 file...
handing 5430 file...
handing 5431 file...
handing 5432 file...
handing 5433 file...
handing 5434 file...
handing 5435 file...
handing 5436 file...
handing 5437 file...
handing 5438 file...
handing 5439 file...
handing 5440 file...
handing 5441 file...
handing 5442 file...
handing 5443 file...
handing 5444 file...
handing 5445 file...
handing 5446 file...
handing 5447 file...
handing 5448 file...
handing 5449 file...
handing 5450 file...
handing 5451 file...
handing 5452 file...
handing 5453 file...
handing 5454 file...
handing 5455 file...
handing 5456 file...
handing 5457 file...
handing 5458 file...
handing 5459 file...
handing 5460 file...
handing 5461 file...
handing 5462 file...
handing 5463 file...
handing 5464 file...
handing 5465 file...
handing 5466 file...
handing 5467 file...
handing 5468 file...
handing 5469 file...
handing 5470 file...
handing 5471 file...
handing 5472 file...
handing 5473 file...
handing 5474 file...
handing 5475 file...
handing 5476 file...
handing 5477 file...
handing 5478 file...
handing 5479 file...
handing 5480 file...
handing 5481 file...
handing 5482 file...
handing 5483 file...
handing 5484 file...
handing 5485 file...
handing 5486 file...
handing 5487 file...
handing 5488 file...
handing 5489 file...
handing 5490 file...
handing 5491 file...
handing 5492 file...
handing 5493 file...
handing 5494 file...
handing 5495 file...
handing 5496 file...
handing 5497 file...
handing 5498 file...
handing 5499 file...
handing 5500 file...
handing 5501 file...
handing 5502 file...
handing 5503 file...
handing 5504 file...
handing 5505 file...
handing 5506 file...
handing 5507 file...
handing 5508 file...
handing 5509 file...
handing 5510 file...
handing 5511 file...
handing 5512 file...
handing 5513 file...
handing 5514 file...
handing 5515 file...
handing 5516 file...
handing 5517 file...
handing 5518 file...
handing 5519 file...
handing 5520 file...
handing 5521 file...
handing 5522 file...
handing 5523 file...
handing 5524 file...
handing 5525 file...
handing 5526 file...
handing 5527 file...
handing 5528 file...
handing 5529 file...
handing 5530 file...
handing 5531 file...
handing 5532 file...
handing 5533 file...
handing 5534 file...
handing 5535 file...
handing 5536 file...
handing 5537 file...
handing 5538 file...
handing 5539 file...
handing 5540 file...
handing 5541 file...
handing 5542 file...
handing 5543 file...
handing 5544 file...
handing 5545 file...
handing 5546 file...
handing 5547 file...
handing 5548 file...
handing 5549 file...
handing 5550 file...
